year,week,defense_team,offense_team,receivingReceptionsRB,receivingYardsRB,receivingTouchdownsRB,receivingTargetsRB,receivingYardsAfterCatchRB,receiving100To199YardGameRB,receiving200PlusYardGameRB,receivingReceptionsWR,receivingYardsWR,receivingTouchdownsWR,receivingTargetsWR,receivingYardsAfterCatchWR,receiving100To199YardGameWR,receiving200PlusYardGameWR,receivingReceptionsTE,receivingYardsTE,receivingTouchdownsTE,receivingTargetsTE,receivingYardsAfterCatchTE,receiving100To199YardGameTE,receiving200PlusYardGameTE,rushingAttemptsRB,rushingYardsRB,rushing40PlusYardTDRB,rushing50PlusYardTDRB,rushing100To199YardGameRB,rushing200PlusYardGameRB,rushingTouchdownsRB,rushingAttemptsWR,rushingYardsWR,rushing40PlusYardTDWR,rushing50PlusYardTDWR,rushing100To199YardGameWR,rushing200PlusYardGameWR,rushingTouchdownsWR,rushingAttemptsQB,rushingYardsQB,rushing40PlusYardTDQB,rushing50PlusYardTDQB,rushing100To199YardGameQB,rushing200PlusYardGameQB,rushingTouchdownsQB,rushingAttemptsTE,rushingYardsTE,rushing40PlusYardTDTE,rushing50PlusYardTDTE,rushing100To199YardGameTE,rushing200PlusYardGameTE,rushingTouchdownsTE,passingAttemptsQB,passingCompletionsQB,passingIncompletionsQB,passingYardsQB,passingTouchdownsQB,passingInterceptionsQB,passing40PlusYardTDQB,passing50PlusYardTDQB,passing300To399YardGameQB,passing400PlusYardGameQB,passing2PtConversionsQB,madeFieldGoalsFrom50PlusK,attemptedFieldGoalsFrom50PlusK,madeFieldGoalsFromUnder40K,attemptedFieldGoalsFromUnder40K,madeFieldGoalsK,attemptedFieldGoalsK,madeExtraPointsK,attemptedExtraPointsK
2022,5,SF,CAR,2.0,6.0,0.0,3.0,8.0,0.0,0.0,,,,,,,,6.0,53.0,1.0,7.0,18.0,0.0,0.0,15.0,58.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2022,5,TB,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,35.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2022,5,TEN,WSH,3.0,33.0,0.0,4.0,24.0,0.0,0.0,11.0,138.0,0.0,14.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2022,5,WSH,TEN,2.0,30.0,0.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,102.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2022,5,,,22.0,199.0,1.0,26.0,209.0,0.0,0.0,9.0,96.0,0.0,20.0,23.0,0.0,0.0,,,,,,,,51.0,188.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,79.0,51.0,28.0,610.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,
2022,6,ARI,SEA,2.0,13.0,0.0,3.0,15.0,0.0,0.0,4.0,51.0,0.0,12.0,12.0,0.0,0.0,6.0,45.0,0.0,7.0,28.0,0.0,0.0,21.0,97.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,20.0,11.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
2022,6,ATL,SF,7.0,89.0,0.0,8.0,99.0,0.0,0.0,15.0,162.0,2.0,21.0,99.0,0.0,0.0,8.0,83.0,0.0,10.0,67.0,0.0,0.0,13.0,69.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
2022,6,BAL,NYG,3.0,12.0,0.0,3.0,3.0,0.0,0.0,11.0,112.0,2.0,18.0,42.0,0.0,0.0,,,,,,,,22.0,83.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,27.0,19.0,8.0,173.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0
2022,6,BUF,KC,5.0,38.0,0.0,5.0,49.0,0.0,0.0,4.0,66.0,1.0,10.0,31.0,0.0,0.0,8.0,108.0,0.0,10.0,34.0,1.0,0.0,13.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,40.0,25.0,15.0,338.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,2.0,2.0
2022,6,CAR,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,143.0,1.0,14.0,61.0,0.0,0.0,1.0,7.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,26.0,7.0,253.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2022,6,CHI,WSH,3.0,18.0,0.0,4.0,16.0,0.0,0.0,5.0,47.0,0.0,9.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,95.0,0.0,0.0,0.0,0.0,1.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2022,6,CIN,NO,9.0,53.0,0.0,12.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,5.0,39.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2022,6,CLE,NE,5.0,16.0,0.0,6.0,23.0,0.0,0.0,5.0,113.0,1.0,5.0,78.0,1.0,0.0,4.0,61.0,1.0,7.0,28.0,0.0,0.0,31.0,130.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,2.0,5.0,5.0
2022,6,DAL,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,111.0,2.0,13.0,70.0,0.0,0.0,2.0,22.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,10.0,155.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0
2022,6,DEN,LAC,10.0,47.0,0.0,16.0,65.0,0.0,0.0,11.0,74.0,0.0,18.0,36.0,0.0,0.0,5.0,29.0,0.0,7.0,24.0,0.0,0.0,14.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,37.0,20.0,238.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,6,GB,NYJ,3.0,11.0,0.0,3.0,17.0,0.0,0.0,5.0,84.0,1.0,14.0,10.0,0.0,0.0,,,,,,,,26.0,157.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0
2022,6,IND,JAX,2.0,22.0,0.0,2.0,28.0,0.0,0.0,9.0,66.0,1.0,10.0,6.0,0.0,0.0,5.0,40.0,0.0,6.0,37.0,0.0,0.0,10.0,86.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,20.0,2.0,165.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
2022,6,JAX,IND,10.0,79.0,0.0,10.0,90.0,0.0,0.0,16.0,183.0,1.0,23.0,70.0,1.0,0.0,,,,,,,,12.0,42.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0
2022,6,KC,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,222.0,2.0,19.0,61.0,1.0,0.0,3.0,37.0,1.0,3.0,2.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,27.0,13.0,329.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0
2022,6,LAC,DEN,3.0,9.0,0.0,3.0,19.0,0.0,0.0,7.0,112.0,0.0,13.0,29.0,0.0,0.0,2.0,44.0,1.0,3.0,19.0,0.0,0.0,17.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,15.0,13.0,188.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0
2022,6,LAR,CAR,1.0,1.0,0.0,1.0,6.0,0.0,0.0,,,,,,,,3.0,21.0,0.0,3.0,7.0,0.0,0.0,18.0,71.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2022,6,MIA,MIN,1.0,6.0,0.0,1.0,4.0,0.0,0.0,6.0,107.0,0.0,8.0,70.0,1.0,0.0,4.0,7.0,1.0,4.0,6.0,0.0,0.0,14.0,80.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,20.0,10.0,175.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0
2022,6,MIN,MIA,1.0,-1.0,0.0,3.0,0.0,0.0,0.0,18.0,306.0,0.0,25.0,137.0,2.0,0.0,,,,,,,,21.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2022,6,NE,CLE,1.0,14.0,0.0,3.0,14.0,0.0,0.0,8.0,118.0,1.0,17.0,12.0,0.0,0.0,3.0,58.0,0.0,6.0,13.0,0.0,0.0,16.0,68.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2022,6,NO,CIN,4.0,23.0,1.0,6.0,31.0,0.0,0.0,19.0,245.0,2.0,25.0,123.0,1.0,0.0,,,,,,,,8.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,25.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,37.0,28.0,9.0,300.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0
2022,6,NYG,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,136.0,1.0,15.0,30.0,1.0,0.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,17.0,15.0,210.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0
2022,6,NYJ,GB,7.0,36.0,0.0,10.0,40.0,0.0,0.0,4.0,21.0,0.0,9.0,10.0,0.0,0.0,,,,,,,,19.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,41.0,26.0,15.0,246.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2022,6,PHI,DAL,2.0,8.0,0.0,3.0,3.0,0.0,0.0,7.0,86.0,0.0,17.0,43.0,0.0,0.0,,,,,,,,11.0,44.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0
2022,6,PIT,TB,5.0,39.0,0.0,6.0,32.0,0.0,0.0,10.0,137.0,0.0,16.0,23.0,0.0,0.0,,,,,,,,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,40.0,25.0,15.0,243.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,4.0,4.0,0.0,0.0
2022,6,SEA,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,117.0,0.0,19.0,67.0,0.0,0.0,7.0,70.0,0.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,23.0,14.0,222.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,6,SF,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,40.0,0.0,4.0,9.0,0.0,0.0,3.0,19.0,1.0,3.0,1.0,0.0,0.0,15.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
2022,6,TB,PIT,2.0,7.0,1.0,3.0,16.0,0.0,0.0,8.0,55.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,42.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0
2022,6,WSH,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,171.0,1.0,26.0,57.0,0.0,0.0,11.0,105.0,0.0,15.0,28.0,0.0,0.0,12.0,93.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,12.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,14.0,13.0,190.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2022,6,,,15.0,90.0,1.0,23.0,107.0,0.0,0.0,10.0,105.0,1.0,17.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,368.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,83.0,38.0,784.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,
2022,7,ARI,NO,12.0,81.0,0.0,15.0,87.0,0.0,0.0,7.0,106.0,0.0,14.0,33.0,1.0,0.0,1.0,3.0,1.0,1.0,6.0,0.0,0.0,38.0,220.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,27.0,21.0,6.0,241.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2022,7,ATL,CIN,3.0,33.0,0.0,3.0,25.0,0.0,0.0,21.0,378.0,3.0,27.0,112.0,2.0,0.0,,,,,,,,17.0,58.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,42.0,34.0,8.0,481.0,3.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
2022,7,BAL,CLE,3.0,20.0,0.0,5.0,26.0,0.0,0.0,9.0,145.0,0.0,10.0,21.0,0.0,0.0,7.0,71.0,0.0,7.0,50.0,0.0,0.0,21.0,95.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2022,7,CAR,TB,1.0,8.0,0.0,4.0,12.0,0.0,0.0,16.0,139.0,0.0,28.0,41.0,0.0,0.0,,,,,,,,13.0,41.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,49.0,32.0,17.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
2022,7,CHI,NE,8.0,59.0,0.0,9.0,57.0,0.0,0.0,7.0,124.0,1.0,8.0,63.0,1.0,0.0,1.0,12.0,0.0,2.0,0.0,0.0,0.0,11.0,39.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
2022,7,CIN,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,4.0,0.0,0.0,3.0,9.0,0.0,5.0,3.0,0.0,0.0,16.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,20.0,13.0,201.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0
2022,7,CLE,BAL,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,42.0,0.0,5.0,14.0,0.0,0.0,1.0,16.0,0.0,3.0,6.0,0.0,0.0,16.0,66.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,59.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,7.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0
2022,7,DAL,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,3.0,10.0,0.0,0.0,,,,,,,,15.0,62.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,26.0,21.0,5.0,228.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2022,7,DEN,NYJ,2.0,45.0,0.0,2.0,43.0,0.0,0.0,10.0,79.0,0.0,11.0,48.0,0.0,0.0,,,,,,,,17.0,101.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0
2022,7,DET,DAL,2.0,26.0,0.0,2.0,24.0,0.0,0.0,8.0,116.0,0.0,13.0,27.0,0.0,0.0,,,,,,,,12.0,83.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,25.0,19.0,6.0,207.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0
2022,7,GB,WSH,5.0,31.0,1.0,6.0,29.0,0.0,0.0,10.0,126.0,1.0,16.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,132.0,0.0,0.0,0.0,0.0,0.0,5.0,26.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2022,7,HOU,LV,3.0,12.0,0.0,4.0,20.0,0.0,0.0,13.0,184.0,1.0,14.0,48.0,0.0,0.0,,,,,,,,20.0,143.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,37.0,25.0,12.0,303.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,5.0
2022,7,IND,TEN,3.0,10.0,0.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,128.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2022,7,JAX,NYG,4.0,25.0,0.0,4.0,25.0,0.0,0.0,19.0,178.0,2.0,26.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,110.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,107.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,19.0,11.0,202.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,2.0,2.0
2022,7,KC,SF,2.0,24.0,0.0,2.0,28.0,0.0,0.0,12.0,124.0,0.0,18.0,67.0,0.0,0.0,6.0,98.0,1.0,9.0,34.0,0.0,0.0,8.0,38.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,5.0,66.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0
2022,7,LAC,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,57.0,0.0,10.0,10.0,0.0,0.0,1.0,7.0,0.0,3.0,6.0,0.0,0.0,23.0,167.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,20.0,7.0,210.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0
2022,7,LV,HOU,9.0,36.0,0.0,10.0,52.0,0.0,0.0,2.0,20.0,1.0,4.0,8.0,0.0,0.0,5.0,49.0,0.0,5.0,24.0,0.0,0.0,26.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2022,7,MIA,PIT,3.0,15.0,0.0,4.0,15.0,0.0,0.0,11.0,103.0,1.0,16.0,29.0,0.0,0.0,8.0,75.0,0.0,9.0,17.0,0.0,0.0,17.0,65.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
2022,7,NE,CHI,3.0,52.0,1.0,4.0,53.0,0.0,0.0,15.0,163.0,1.0,24.0,49.0,0.0,0.0,5.0,64.0,0.0,7.0,25.0,0.0,0.0,27.0,180.0,0.0,0.0,1.0,0.0,0.0,1.0,-3.0,0.0,0.0,0.0,0.0,0.0,14.0,82.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,13.0,8.0,179.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,4.0,4.0,3.0,3.0
